GO	description	category	ERR1811624	ERR1811625	ERR1811626	ERR1811627	ERR1811628	ERR1811629	ERR1811630	ERR1811631	ERR1811632	ERR1811633	ERR1811634	ERR1811635	ERR1811636	ERR1811637	ERR1811638	ERR1811639	ERR1811640	ERR1811641	ERR1811642	ERR1811643	ERR1811644	ERR1811645	ERR1811646	ERR1811647	ERR1811648	ERR1811649	ERR1811650	ERR1811651	ERR1811652	ERR1811653	ERR1811654	ERR1811655	ERR1811656	ERR1811657	ERR1811658	ERR1811659	ERR1811660	ERR1811661
GO:0003712	transcription cofactor activity	molecular function	3	1	0	1	1	1	4	3	1	2	7	3	3	1	4	2	1	2	1	2	3	1	0	6	1	1	4	1	2	2	1	9	5	2	1	1	1	1
GO:0003713	transcription coactivator activity	molecular function	16	13	35	23	51	19	28	31	19	20	94	16	17	19	33	12	19	23	50	48	35	8	19	18	15	22	37	41	51	30	21	30	72	23	40	19	5	39
GO:0003714	transcription corepressor activity	molecular function	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0003721	telomerase RNA reverse transcriptase activity	molecular function	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
GO:0003723	RNA binding	molecular function	18377	19559	42473	24563	36964	11754	24936	18584	25336	27378	26224	21762	20332	11853	34299	9797	23837	21891	29443	37089	34705	13989	19184	24117	20164	24462	36692	25929	29554	32899	24704	20674	40741	26523	27254	26874	11018	26126
GO:0003724	RNA helicase activity	molecular function	13	17	30	22	19	16	16	8	22	17	32	15	15	19	32	12	11	11	38	26	27	10	9	19	18	16	32	61	21	35	19	7	37	39	22	32	15	15
GO:0003725	double-stranded RNA binding	molecular function	1579	1550	3505	1399	2148	1044	2200	1558	1594	1872	2472	1422	1432	1052	3005	502	1303	1260	2562	3066	2984	853	1094	1282	1574	1963	2770	2271	2676	2679	2101	1554	3787	2285	2349	2169	830	2305
GO:0003726	double-stranded RNA adenosine deaminase activity	molecular function	3	0	1	0	1	0	1	0	0	1	1	2	1	1	0	0	1	1	1	1	3	0	0	0	0	2	0	3	1	1	2	0	4	1	0	1	0	2
GO:0003729	mRNA binding	molecular function	162	239	216	261	398	232	194	265	253	270	509	267	277	157	336	98	218	190	264	325	318	108	112	181	250	260	445	515	401	316	172	272	548	451	279	151	131	285
GO:0003735	structural constituent of ribosome	molecular function	22008	24569	50469	33943	49440	15321	30140	23521	33057	35648	34951	29582	25984	14615	42685	12623	30127	28464	36571	46548	42468	19401	26980	32650	24729	30402	46760	34006	38693	41202	29817	26395	54563	34549	34119	33017	14393	32925
GO:0003743	translation initiation factor activity	molecular function	1084	1193	2584	1591	2400	862	1608	1188	1594	1714	1892	1433	1284	761	2043	605	1529	1515	1758	2390	2089	915	1188	1600	1206	1512	2272	1675	1942	2019	1413	1298	2765	1657	1694	1674	634	1683
GO:0003746	translation elongation factor activity	molecular function	1554	1754	3497	2155	3256	976	2187	1520	2134	2517	2295	2046	1805	1085	2956	842	1938	1925	2733	3302	2993	1090	1714	2037	1704	2144	3027	2279	2599	2946	2090	1797	3661	2297	2330	2527	946	2311
GO:0003747	translation release factor activity	molecular function	1315	1396	3103	1869	2890	818	1750	1328	1947	2023	1933	1679	1420	836	2440	709	1814	1549	2070	2797	2435	1023	1454	1918	1476	1844	2756	1843	2098	2342	1757	1521	3060	1954	1989	1940	694	1793
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular function	1593	1733	4042	2417	3664	908	2138	1741	2639	2496	2219	2230	1890	1091	2913	1014	2052	2045	2294	3128	3100	1219	1734	2193	1966	2122	3261	2016	2444	2500	2180	1955	3176	2059	2389	2667	819	2142
GO:0003756	protein disulfide isomerase activity	molecular function	1	0	0	0	0	0	5	1	0	0	0	1	3	0	0	0	1	0	0	1	1	0	2	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1
GO:0003774	motor activity	molecular function	720	845	1128	811	1351	560	894	672	513	897	1340	884	779	627	1162	303	890	967	1084	1430	1430	370	436	741	623	1053	1225	860	1393	1095	732	786	1388	1238	959	712	564	1089
GO:0003777	microtubule motor activity	molecular function	37	46	85	89	105	46	68	118	95	61	96	61	82	19	52	48	84	82	69	80	67	55	33	55	51	55	120	29	39	56	47	43	49	32	53	21	15	46
GO:0003779	actin binding	molecular function	42	51	80	59	68	32	65	45	55	69	46	47	52	27	72	23	48	45	85	85	77	44	39	46	34	55	92	54	75	62	54	46	99	59	65	56	27	65
GO:0003785	actin monomer binding	molecular function	0	3	0	0	2	2	1	0	0	5	3	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	2	0	1	0	0	0
GO:0003796	lysozyme activity	molecular function	880	1226	817	875	1668	571	706	641	1115	924	1298	851	786	385	794	653	2221	1715	1081	1282	1082	1164	2044	1477	754	1030	1683	730	1115	1232	884	874	1475	1182	1104	1101	2761	1894
GO:0003810	protein-glutamine gamma-glutamyltransferase activity	molecular function	1	0	2	1	0	0	0	0	0	0	0	4	0	0	0	0	0	7	2	1	3	0	0	1	1	0	4	2	1	1	0	0	6	1	1	0	0	0
GO:0003824	catalytic activity	molecular function	281013	333200	667662	389663	591404	228507	377628	319175	403645	422910	543160	335706	361212	202245	504849	162956	366295	345945	489722	582783	548652	221587	315541	408530	325766	400976	620619	397872	436244	471678	381771	368420	612640	413733	454531	421175	194796	421631
GO:0003830	beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	molecular function	8	10	13	17	41	9	16	7	12	25	21	15	10	7	5	5	22	4	15	11	21	8	9	16	9	27	17	6	7	10	9	5	14	7	13	9	3	7
GO:0003840	gamma-glutamyltransferase activity	molecular function	3414	4415	9624	6774	9801	1939	4986	4462	6792	6122	4288	4874	4931	2005	5846	2608	5608	6348	5975	7216	6883	3179	4055	6471	4759	5373	9181	4057	3941	4705	5610	4757	5314	4203	5755	6409	1664	4031
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	molecular function	107	140	394	258	295	15	177	143	225	212	22	156	159	49	195	82	159	220	173	256	204	147	162	206	166	161	275	129	89	124	160	111	96	155	184	324	102	89
GO:0003843	1,3-beta-D-glucan synthase activity	molecular function	0	0	1	2	3	1	1	2	1	1	0	4	0	0	10	6	10	6	0	3	4	13	0	3	1	0	2	1	1	0	0	3	0	0	1	0	0	0
GO:0003847	1-alkyl-2-acetylglycerophosphocholine esterase activity	molecular function	67	65	156	81	128	65	97	68	93	117	123	80	104	57	132	52	68	60	86	161	145	40	67	74	75	87	137	96	92	118	103	88	130	90	111	87	23	80
GO:0003848	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	molecular function	957	894	1975	1048	1627	400	1063	875	1195	1279	1155	1012	924	520	1537	396	966	899	1389	1717	1576	589	784	964	885	1161	1790	1026	1268	1193	1216	907	1697	1176	1331	1222	433	994
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	molecular function	494	577	1743	901	1083	73	633	571	769	829	169	619	711	204	745	464	1144	1009	625	910	770	782	1277	1353	665	660	1075	514	599	1084	785	495	1058	729	791	1127	505	434
GO:0003852	2-isopropylmalate synthase activity	molecular function	684	797	1488	1013	1619	533	791	669	837	985	1232	835	837	488	1120	342	820	826	1101	1346	1128	588	703	904	682	883	1252	842	1159	1119	796	856	1440	1053	1004	859	504	1082
GO:0003854	3-beta-hydroxy-delta5-steroid dehydrogenase activity	molecular function	839	923	1760	825	1327	579	1097	914	988	1083	1362	790	857	498	1524	351	690	715	1091	1614	1579	399	488	684	879	1001	1642	1036	1129	1343	1129	1067	1809	915	1392	1093	382	1135
GO:0003855	3-dehydroquinate dehydratase activity	molecular function	692	876	1617	1263	1628	499	909	748	996	1111	1132	959	880	459	1292	400	1061	947	1137	1454	1286	694	1025	1158	733	966	1482	920	1146	1275	912	844	1606	1080	1016	985	519	1110
GO:0003856	3-dehydroquinate synthase activity	molecular function	144	286	142	179	194	247	164	114	112	145	629	90	97	102	273	25	58	55	292	258	248	20	51	62	77	255	195	174	315	265	165	199	432	272	233	106	158	434
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	molecular function	2649	3163	6743	4070	6084	2370	3685	3440	4344	4275	5573	3073	4014	1851	4498	1853	4470	4011	4848	5988	5696	2501	3658	4548	3352	4037	6366	3662	3790	4237	3750	3842	5080	3589	4743	4504	2124	4258
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activity	molecular function	279	454	795	637	971	215	340	408	571	485	463	404	519	155	402	280	629	624	459	590	516	353	509	669	365	447	782	302	289	341	422	486	404	326	416	451	473	424
GO:0003861	3-isopropylmalate dehydratase activity	molecular function	8	15	30	37	48	3	24	7	33	44	5	27	22	10	33	12	26	31	15	31	37	13	21	31	24	24	37	8	8	32	12	10	16	14	16	16	10	8
GO:0003864	3-methyl-2-oxobutanoate hydroxymethyltransferase activity	molecular function	1269	1267	3072	1710	2660	842	1740	1258	1555	1861	2169	1466	1485	850	2360	591	1514	1320	2260	2713	2517	1005	1436	1667	1432	1676	2787	1869	2100	2455	1766	1739	3170	1958	2082	1875	734	1857
GO:0003871	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	molecular function	76	237	343	677	1065	70	135	220	511	477	138	451	367	174	230	292	904	692	202	307	324	514	840	927	222	283	555	246	377	294	163	281	333	345	183	206	290	188
GO:0003872	6-phosphofructokinase activity	molecular function	1585	1576	3446	1613	2562	1422	2143	1635	1823	2146	3265	1630	1943	1319	3489	699	1617	1451	2965	3800	3400	913	1291	1554	1758	2220	3746	2685	3196	3353	2173	2073	4799	2543	2881	2152	893	2606
GO:0003873	6-phosphofructo-2-kinase activity	molecular function	15	19	30	16	14	26	18	18	19	16	36	22	37	13	22	9	22	15	26	42	17	10	6	23	16	24	34	20	17	18	32	15	35	15	18	16	6	8
GO:0003874	6-pyruvoyltetrahydropterin synthase activity	molecular function	10	11	18	16	18	2	17	13	10	7	4	16	14	7	10	1	8	7	16	42	23	6	6	6	20	14	26	3	13	11	30	16	9	24	20	17	3	12
GO:0003877	ATP adenylyltransferase activity	molecular function	18	17	34	19	25	14	37	20	29	8	35	19	43	10	27	2	7	6	21	42	61	1	1	15	23	35	64	4	10	24	23	29	2	14	37	15	6	24
GO:0003879	ATP phosphoribosyltransferase activity	molecular function	809	885	1931	1073	1599	558	998	854	1067	1203	1171	838	807	569	1278	416	994	925	1212	1498	1330	600	924	920	870	1100	1525	1032	1142	1265	1077	875	1605	1125	1095	1232	493	1238
GO:0003883	CTP synthase activity	molecular function	1493	1795	3408	2266	3106	1081	2201	1530	2050	2307	2416	1908	1684	955	3036	762	1854	1815	2441	3025	2795	1222	1679	1964	1565	2045	3089	2295	2772	2716	1963	1893	3855	2346	2375	2266	880	2274
GO:0003884	D-amino-acid oxidase activity	molecular function	0	7	4	17	13	0	1	1	12	11	0	6	6	0	0	8	22	5	1	3	2	8	7	25	3	3	8	0	0	0	0	1	1	1	0	5	3	1
GO:0003885	D-arabinono-1,4-lactone oxidase activity	molecular function	57	60	213	165	228	6	67	69	175	148	28	111	155	36	65	117	199	227	45	132	91	169	296	326	95	97	232	12	33	48	96	61	36	28	53	109	117	35
GO:0003887	DNA-directed DNA polymerase activity	molecular function	4319	4622	9629	5934	8709	2966	5732	4380	6123	6356	6499	4972	4936	2802	7656	2432	5950	5447	7179	8135	7994	3317	6711	6293	4619	5820	8416	5260	6705	6924	5894	4815	8238	6004	6316	6315	2706	5488
GO:0003896	DNA primase activity	molecular function	955	964	1707	1133	1745	752	1237	890	1024	1222	1556	1133	1063	744	1554	452	1096	985	1646	1656	1782	664	953	1083	988	1310	1880	1180	1690	1502	1150	1043	1955	1537	1393	939	570	1167
GO:0003899	DNA-directed RNA polymerase activity	molecular function	11024	12598	23807	15907	23978	8070	14693	11426	15445	17096	17617	14589	12019	7241	21176	5762	13880	13228	17852	22631	20858	8652	11577	14867	11952	15114	21763	16768	19811	20169	14517	13199	28111	17983	17646	16067	6854	16930
GO:0003905	alkylbase DNA N-glycosylase activity	molecular function	233	337	726	589	774	194	428	401	611	558	443	525	599	211	614	254	768	496	475	715	634	466	808	737	450	481	838	505	560	526	464	464	754	432	506	403	360	398
GO:0003906	DNA-(apurinic or apyrimidinic site) lyase activity	molecular function	727	745	1787	1202	1705	434	974	807	1245	1180	1122	934	1048	518	1394	564	1457	984	1338	1729	1416	955	1487	1606	983	1026	1983	901	1104	1352	1042	953	1367	1005	1206	1053	530	966
GO:0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	molecular function	217	313	682	497	712	185	314	311	484	473	380	371	347	177	442	200	508	466	354	545	469	316	476	559	348	431	672	332	313	394	319	353	520	311	385	468	257	375
GO:0003909	DNA ligase activity	molecular function	71	59	128	173	182	92	92	96	144	97	155	122	154	71	150	90	352	144	155	166	141	210	406	341	87	144	194	94	143	107	109	117	178	106	115	76	126	79
GO:0003910	DNA ligase (ATP) activity	molecular function	272	357	514	879	1133	455	474	402	758	577	897	651	672	285	743	401	1502	720	779	803	714	971	1782	1578	418	532	1070	513	766	581	464	538	1080	592	594	281	790	667
GO:0003911	DNA ligase (NAD+) activity	molecular function	2012	2095	4614	2683	4059	1309	2690	1974	2683	2868	2974	2461	2264	1449	4043	1077	2647	2416	3470	4067	3967	1568	2339	2649	2113	2762	4265	3052	3365	3837	2872	2372	5053	3090	3159	2807	1228	2652
GO:0003916	DNA topoisomerase activity	molecular function	3647	3859	7779	5109	7335	2545	4759	3665	4830	5584	5710	4655	4075	2412	7024	1815	4515	4280	5895	7421	6784	2771	3587	4578	4101	4889	7147	5466	6397	7136	4831	4109	9344	5696	5528	4950	2246	5542
GO:0003917	DNA topoisomerase type I activity	molecular function	258	281	505	471	650	315	373	285	483	396	683	348	355	183	641	187	541	447	590	599	490	354	597	640	286	406	531	544	575	733	364	299	882	468	410	338	270	450
GO:0003918	DNA topoisomerase type II (ATP-hydrolyzing) activity	molecular function	7101	7904	16849	10100	15059	4153	10150	7424	10493	11594	9346	9192	8617	4509	13779	3960	8792	9032	11217	14971	13922	5433	7519	9968	8374	9566	15015	10336	12151	12458	10277	8578	15862	10872	11185	11115	4434	9427
GO:0003919	FMN adenylyltransferase activity	molecular function	550	638	1337	810	1236	403	835	620	771	883	968	709	703	420	1071	339	765	662	995	1291	1230	437	686	813	688	805	1249	853	1024	1061	796	800	1356	895	918	912	376	806
GO:0003922	GMP synthase (glutamine-hydrolyzing) activity	molecular function	593	602	1221	752	1109	462	758	553	712	731	1016	635	582	347	1042	278	654	632	988	1060	963	394	598	766	622	711	1050	803	930	1072	691	664	1473	800	823	732	389	859
GO:0003924	GTPase activity	molecular function	2762	2861	6571	3704	5324	2001	3839	2788	3851	4020	4715	3285	3168	1821	5800	1362	3556	3271	4794	5789	5503	2055	2778	3550	3012	3640	5514	4551	5043	5086	3679	3130	7210	4285	4215	3991	1505	3932
GO:0003933	GTP cyclohydrolase activity	molecular function	583	453	1017	319	493	281	861	388	450	670	594	389	355	334	999	129	386	394	817	994	990	270	293	361	431	601	723	658	657	791	726	458	827	642	696	681	127	766
GO:0003934	GTP cyclohydrolase I activity	molecular function	286	370	784	558	764	210	394	327	520	541	483	419	400	181	592	242	500	390	528	599	552	293	464	549	361	430	705	424	547	458	416	370	660	406	451	436	158	356
GO:0003937	IMP cyclohydrolase activity	molecular function	1191	1354	2931	1676	2627	827	1581	1295	1839	1873	1986	1507	1476	826	2321	645	1617	1629	1915	2472	2288	1028	1490	1778	1325	1699	2581	1767	2142	2237	1754	1431	3018	1902	1828	1924	864	1763
GO:0003941	L-serine ammonia-lyase activity	molecular function	226	120	598	147	217	38	283	166	248	247	75	168	152	93	391	100	181	189	323	362	338	151	181	185	211	187	281	188	155	222	330	131	181	180	359	419	126	181
GO:0003942	N-acetyl-gamma-glutamyl-phosphate reductase activity	molecular function	1068	1167	2565	1456	2210	744	1364	1107	1580	1667	1574	1229	1193	672	1893	561	1248	1283	1731	1992	1886	800	1148	1407	1144	1459	2038	1414	1696	1932	1350	1297	2367	1525	1448	1448	580	1550
GO:0003950	NAD+ ADP-ribosyltransferase activity	molecular function	33	42	57	33	67	46	55	28	46	31	89	38	47	15	76	20	54	29	92	42	109	12	4	25	19	60	47	27	64	48	53	27	61	44	40	19	39	39
GO:0003951	NAD+ kinase activity	molecular function	1114	1263	2417	1450	2307	866	1486	1118	1552	1525	2152	1364	1324	765	2304	560	1457	1219	2084	2342	2217	937	1301	1574	1215	1643	2400	1980	2000	2481	1563	1398	3109	1756	1794	1496	673	1645
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	molecular function	132	145	257	168	210	173	167	124	137	143	364	146	99	91	263	51	118	113	309	291	212	63	87	116	108	160	224	290	280	273	95	103	435	150	169	110	63	181
GO:0003954	NADH dehydrogenase activity	molecular function	4	1	1	0	3	0	2	1	0	0	0	0	1	0	4	0	0	0	3	4	2	1	1	0	2	2	4	0	2	1	2	1	0	3	1	0	0	4
GO:0003956	NAD(P)+-protein-arginine ADP-ribosyltransferase activity	molecular function	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	1	0	1	0	0	2	0	2	0	1	0	0
GO:0003964	RNA-directed DNA polymerase activity	molecular function	72	85	126	117	141	49	94	63	82	82	95	99	107	66	85	49	68	101	74	129	134	30	47	102	70	127	129	81	87	60	84	41	94	75	76	67	29	69
GO:0003968	RNA-directed RNA polymerase activity	molecular function	4	2	3	0	3	0	4	3	1	0	3	1	3	0	0	2	3	3	2	4	3	6	4	1	2	3	3	2	0	3	4	2	4	0	0	0	0	3
GO:0003972	RNA ligase (ATP) activity	molecular function	0	5	1	1	0	2	3	0	0	0	1	0	2	1	0	0	0	0	4	0	5	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1
GO:0003978	UDP-glucose 4-epimerase activity	molecular function	31	19	67	16	34	9	38	24	24	18	18	33	17	8	37	2	9	23	31	22	29	4	15	14	16	20	16	33	35	34	30	22	60	30	33	49	6	24
GO:0003980	UDP-glucose:glycoprotein glucosyltransferase activity	molecular function	0	0	0	2	1	0	0	1	0	1	0	0	2	0	0	0	3	1	0	0	1	2	2	0	0	0	3	0	2	0	0	0	0	0	1	0	0	0
GO:0003984	acetolactate synthase activity	molecular function	169	260	411	271	447	157	252	202	256	283	424	227	231	147	322	103	292	229	318	412	366	160	227	236	171	269	359	220	314	308	236	198	385	248	267	247	142	295
GO:0003989	acetyl-CoA carboxylase activity	molecular function	947	1089	2346	1499	1961	414	1334	1051	1570	1579	1006	1236	1010	618	1797	609	1308	1293	1361	1728	1847	813	1045	1365	1125	1162	1879	1083	1330	1479	1359	1035	1766	1348	1342	1537	501	1044
GO:0003993	acid phosphatase activity	molecular function	184	229	452	175	325	242	288	200	253	241	479	197	160	128	438	58	157	159	347	360	358	91	112	139	202	242	369	432	317	333	239	199	560	305	287	261	119	266
GO:0003994	aconitate hydratase activity	molecular function	268	116	413	62	104	80	356	132	107	164	150	94	119	131	549	38	163	211	260	253	363	57	46	66	160	229	213	474	367	884	233	129	864	477	260	371	8	277
GO:0003995	acyl-CoA dehydrogenase activity	molecular function	3055	3528	7841	5201	7905	2322	4265	4113	5870	5102	5355	4077	4734	1758	5271	2347	5277	4753	4957	6181	5964	3191	4490	5870	4190	4541	8200	3230	3384	4193	4579	4387	4592	3172	4997	4777	3563	3914
GO:0003997	acyl-CoA oxidase activity	molecular function	1	11	26	20	61	3	8	25	55	32	2	36	35	4	10	31	63	44	10	19	13	39	24	49	31	28	78	4	2	1	21	18	4	1	19	22	28	9
GO:0003998	acylphosphatase activity	molecular function	46	35	78	52	80	21	46	52	56	40	50	48	48	19	73	21	42	52	57	79	81	24	34	35	44	61	76	45	60	65	41	51	79	37	61	25	19	54
GO:0004000	adenosine deaminase activity	molecular function	1	1	0	0	0	0	1	3	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
GO:0004001	adenosine kinase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0004003	ATP-dependent DNA helicase activity	molecular function	70	56	107	58	114	109	118	68	63	54	189	56	59	52	171	26	48	49	133	110	153	35	32	55	73	90	98	122	146	173	64	58	198	104	104	51	31	104
GO:0004004	ATP-dependent RNA helicase activity	molecular function	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
GO:0004013	adenosylhomocysteinase activity	molecular function	1583	1694	3761	2250	3575	921	2209	1648	2321	2413	2038	2066	1814	1073	3036	898	2306	1923	2547	3422	3198	1364	2019	2409	1851	2223	3346	2160	2410	2394	2069	1818	3182	2097	2560	2480	946	2149
GO:0004014	adenosylmethionine decarboxylase activity	molecular function	251	290	399	330	513	207	333	274	284	356	544	277	300	224	463	66	228	306	380	553	478	131	165	235	254	355	553	326	457	363	368	316	432	370	393	210	129	328
GO:0004016	adenylate cyclase activity	molecular function	49	13	43	14	27	8	59	23	7	30	19	26	37	26	95	6	32	30	24	49	74	2	6	25	23	37	94	13	87	60	40	27	20	53	37	20	1	23
GO:0004017	adenylate kinase activity	molecular function	246	226	376	186	323	120	305	207	219	253	332	218	210	136	484	59	181	173	365	445	345	96	154	193	192	258	368	276	358	380	273	213	456	262	292	224	99	301
GO:0004018	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	molecular function	237	141	515	185	224	56	278	180	234	289	99	181	140	116	391	69	136	216	319	386	363	96	102	132	200	185	266	201	277	264	327	131	229	220	371	310	41	209
GO:0004019	adenylosuccinate synthase activity	molecular function	2145	2366	4727	2959	4498	1451	2816	2168	2930	3231	3415	2617	2576	1352	4031	1133	2664	2443	3614	4561	4037	1748	2565	2863	2415	2802	4255	3068	3835	4206	2993	2563	5166	3486	3281	2962	1314	3095
GO:0004020	adenylylsulfate kinase activity	molecular function	4	1	10	6	8	1	5	5	10	2	3	6	5	2	7	3	4	2	4	4	2	5	9	6	0	0	3	1	4	2	0	2	5	5	6	5	0	3
GO:0004022	alcohol dehydrogenase (NAD) activity	molecular function	81	141	256	157	273	69	123	115	171	171	137	157	162	71	127	83	196	153	164	208	197	125	184	181	106	121	336	93	112	145	149	151	157	108	163	163	80	129
GO:0004037	allantoicase activity	molecular function	67	112	465	147	164	2	116	55	239	206	9	91	73	8	87	70	209	147	61	77	91	98	230	184	94	70	142	28	21	44	89	56	12	47	165	332	182	56
GO:0004040	amidase activity	molecular function	73	70	245	84	104	21	114	72	97	109	47	59	85	47	220	55	113	125	114	118	129	78	75	91	65	96	125	118	121	150	112	59	107	86	95	138	35	129
GO:0004045	aminoacyl-tRNA hydrolase activity	molecular function	811	920	1836	1121	1865	601	1103	816	1027	1349	1348	1035	1018	584	1656	409	963	979	1431	1673	1563	666	971	1280	841	1196	1716	1322	1429	1487	1140	1034	2236	1345	1264	1226	525	1262
GO:0004055	argininosuccinate synthase activity	molecular function	1750	2272	4295	2709	4318	1298	2445	2042	2594	2908	3088	2330	2423	1247	3151	1082	2274	2172	2910	3799	3542	1566	2122	2457	2364	2585	3862	2310	2892	3275	2504	2546	4194	3048	2959	2776	1582	2832
GO:0004057	arginyltransferase activity	molecular function	194	163	348	324	372	38	199	173	218	220	62	182	228	76	303	137	247	317	172	235	284	168	163	270	144	192	268	210	198	414	178	134	307	238	145	192	82	89
GO:0004061	arylformamidase activity	molecular function	500	748	1456	1567	2226	594	652	791	1473	1283	1254	1228	1152	393	859	685	1212	1317	1259	1281	1166	906	1213	1578	774	973	1810	839	835	925	713	1071	1239	748	886	837	512	815
GO:0004064	arylesterase activity	molecular function	32	32	74	25	40	18	27	20	24	18	48	24	24	11	41	11	19	17	34	38	67	7	6	21	32	41	43	10	36	41	30	30	32	27	41	38	13	23
GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	molecular function	3725	4191	7842	5061	7730	2241	4788	4645	5802	5711	4667	4515	4245	2043	5706	1918	3905	4135	5552	6764	6930	2447	3238	4320	4069	5048	7974	3840	4340	4651	5021	4601	5485	3759	5671	5016	2082	4583
GO:0004068	aspartate 1-decarboxylase activity	molecular function	266	311	530	330	626	195	387	320	334	367	540	305	284	183	615	108	220	201	464	557	614	174	285	299	323	457	555	503	512	576	394	366	770	449	430	282	221	384
GO:0004070	aspartate carbamoyltransferase activity	molecular function	102	127	244	164	237	95	161	140	187	159	219	146	138	74	207	84	157	172	230	232	206	66	90	126	102	145	219	205	189	200	94	89	245	144	158	123	39	152
GO:0004071	aspartate-ammonia ligase activity	molecular function	254	286	653	179	286	277	425	326	277	371	532	172	286	176	537	13	23	38	441	617	630	10	4	43	368	365	566	462	546	410	438	363	891	454	561	484	83	417
GO:0004072	aspartate kinase activity	molecular function	235	191	505	345	447	147	272	208	324	313	290	243	228	140	334	140	273	310	369	436	349	155	227	288	215	292	438	239	313	417	276	214	439	230	245	244	110	279
GO:0004073	aspartate-semialdehyde dehydrogenase activity	molecular function	60	30	110	73	127	51	56	32	110	83	89	52	74	41	133	35	101	80	62	74	95	60	116	141	52	81	109	101	100	152	68	60	183	104	33	84	30	82
GO:0004074	biliverdin reductase activity	molecular function	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0004077	biotin-[acetyl-CoA-carboxylase] ligase activity	molecular function	15	9	15	2	17	4	11	5	8	8	10	13	6	4	19	0	6	13	14	13	19	1	2	7	6	11	19	3	13	13	10	5	7	11	8	4	1	7
GO:0004089	carbonate dehydratase activity	molecular function	586	800	1920	1105	1534	231	956	613	1186	1136	536	882	855	394	1147	526	1276	1067	902	1482	1292	784	914	1220	800	877	1562	479	800	697	969	876	683	868	1041	1190	576	669
